TIME,R1,MYO1,R2,MYO2,APPARENT_07_21_RHO,APPARENT_35_21_RHO,CCR
56.56,147.716,-0.117,219.809,0.016,6.497,6.445,4700.0
56.561,147.717,0.053,219.811,0.223,6.497,6.445,4700.0
56.562,147.718,-0.007,219.813,-0.089,6.497,6.445,4700.0
56.563,147.719,-0.141,219.814,0.113,6.497,6.445,4700.0
56.564,147.72,0.126,219.816,0.06,6.497,6.445,4700.0
56.565,147.721,-0.059,219.817,0.056,6.497,6.445,4700.0
56.566,147.722,-0.186,219.819,0.068,6.497,6.445,4700.0
56.567,147.723,0.348,219.821,-0.11,6.497,6.445,4700.0
56.568,147.724,0.177,219.822,-0.011,6.497,6.446,4700.0
56.569,147.725,-0.287,219.824,0.138,6.497,6.446,4700.0
56.57,147.725,0.028,219.823,-0.26,6.497,6.446,4700.0
56.571,147.725,-0.021,219.822,-0.092,6.497,6.446,4700.0
56.572,147.725,-0.133,219.821,0.243,6.497,6.445,4700.0
56.573,147.726,0.089,219.821,-0.118,6.497,6.445,4700.0
56.574,147.726,-0.111,219.82,-0.013,6.497,6.445,4700.0
56.575,147.726,0.04,219.819,-0.147,6.497,6.445,4700.0
56.576,147.726,0.169,219.818,0.009,6.497,6.445,4700.0
56.577,147.727,0.043,219.817,0.408,6.497,6.445,4700.0
56.578,147.727,0.064,219.817,0.072,6.497,6.445,4700.0
56.579,147.727,-0.242,219.816,-0.047,6.497,6.445,4700.0
56.58,147.726,0.0,219.815,-0.294,6.497,6.445,4700.0
56.581,147.726,0.124,219.815,-0.077,6.497,6.445,4700.0
56.582,147.725,-0.166,219.814,0.175,6.497,6.445,4700.0
56.583,147.724,0.148,219.813,-0.167,6.497,6.445,4700.0
56.584,147.724,0.04,219.813,0.068,6.497,6.445,4700.0
56.585,147.723,-0.017,219.812,0.102,6.497,6.445,4700.0
56.586,147.722,0.049,219.812,0.013,6.497,6.445,4700.0
56.587,147.722,-0.346,219.811,0.009,6.497,6.445,4700.0
56.588,147.721,0.003,219.811,-0.147,6.497,6.445,4700.0
56.589,147.72,0.352,219.81,0.025,6.497,6.445,4700.0
56.59,147.72,-0.028,219.809,0.046,6.497,6.445,4700.0
56.591,147.72,-0.055,219.808,0.056,6.497,6.445,4700.0
56.592,147.72,0.078,219.807,-0.005,6.497,6.445,4700.0
56.593,147.721,-0.158,219.806,-0.083,6.497,6.445,4700.0
56.594,147.721,-0.067,219.805,0.159,6.497,6.445,4700.0
56.595,147.721,0.138,219.804,-0.025,6.497,6.445,4700.0
56.596,147.721,0.001,219.803,-0.183,6.497,6.445,4700.0
56.597,147.721,0.028,219.802,0.044,6.497,6.445,4700.0
56.598,147.721,-0.068,219.801,-0.005,6.497,6.445,4700.0
56.599,147.721,-0.055,219.8,0.028,6.497,6.445,4700.0
56.6,147.722,0.168,219.802,0.141,6.497,6.445,4700.0
56.601,147.723,-0.044,219.803,-0.024,6.497,6.445,4700.0
56.602,147.725,-0.137,219.804,-0.088,6.497,6.445,4700.0
56.603,147.726,0.106,219.806,0.008,6.497,6.445,4700.0
56.604,147.727,0.018,219.807,-0.059,6.497,6.445,4700.0
56.605,147.728,-0.241,219.809,-0.108,6.497,6.445,4700.0
56.606,147.729,0.023,219.81,0.095,6.497,6.445,4700.0
56.607,147.73,0.231,219.811,0.08,6.498,6.445,4700.0
56.608,147.731,0.085,219.813,-0.032,6.498,6.445,4700.0
56.609,147.733,0.05,219.814,0.079,6.498,6.445,4700.0
56.61,147.733,-0.141,219.814,0.05,6.498,6.445,4700.0
56.611,147.733,-0.066,219.813,0.024,6.498,6.445,4700.0
56.612,147.734,0.083,219.813,-0.08,6.498,6.445,4700.0
56.613,147.734,-0.151,219.813,-0.03,6.498,6.445,4700.0
56.614,147.734,-0.029,219.813,0.032,6.498,6.445,4700.0
56.615,147.735,0.051,219.812,-0.214,6.498,6.445,4700.0
56.616,147.735,-0.06,219.812,0.018,6.498,6.445,4700.0
56.617,147.736,0.166,219.812,-0.038,6.498,6.445,4700.0
56.618,147.736,0.073,219.811,-0.023,6.498,6.445,4700.0
56.619,147.736,-0.075,219.811,0.384,6.498,6.445,4700.0
56.62,147.737,0.01,219.812,-0.022,6.498,6.445,4700.0
56.621,147.737,-0.094,219.813,-0.11,6.498,6.445,4700.0
56.622,147.738,0.066,219.814,0.053,6.498,6.445,4700.0
56.623,147.738,-0.03,219.816,-0.129,6.498,6.445,4700.0
56.624,147.739,-0.141,219.817,-0.015,6.498,6.445,4700.0
56.625,147.739,0.109,219.818,0.021,6.498,6.445,4700.0
56.626,147.74,0.024,219.819,-0.067,6.498,6.445,4700.0
56.627,147.74,0.336,219.82,0.281,6.498,6.445,4700.0
56.628,147.741,0.037,219.821,0.109,6.498,6.445,4700.0
56.629,147.742,-0.656,219.823,-0.64,6.498,6.446,4700.0
56.63,147.742,0.009,219.822,0.029,6.498,6.446,4700.0
56.631,147.742,0.19,219.822,0.197,6.498,6.446,4700.0
56.632,147.743,-0.078,219.822,-0.155,6.498,6.446,4700.0
56.633,147.743,0.182,219.822,0.418,6.498,6.446,4700.0
56.634,147.743,0.106,219.822,-0.059,6.498,6.446,4700.0
56.635,147.744,0.208,219.822,0.317,6.498,6.446,4700.0
56.636,147.744,0.014,219.822,0.288,6.498,6.446,4700.0
56.637,147.744,-0.483,219.822,-0.987,6.498,6.446,4700.0
56.638,147.745,-0.048,219.822,-0.132,6.498,6.446,4700.0
56.639,147.745,0.154,219.822,0.263,6.498,6.446,4700.0
56.64,147.745,-0.103,219.822,-0.068,6.498,6.446,4700.0
56.641,147.745,0.135,219.822,0.221,6.498,6.446,4700.0
56.642,147.745,0.095,219.822,0.014,6.498,6.446,4700.0
56.643,147.744,-0.085,219.823,0.06,6.498,6.446,4700.0
56.644,147.744,0.041,219.823,0.071,6.498,6.446,4700.0
56.645,147.744,-0.127,219.823,-0.07,6.498,6.446,4700.0
56.646,147.744,-0.04,219.823,-0.094,6.498,6.446,4700.0
56.647,147.744,0.324,219.823,-0.002,6.498,6.446,4700.0
56.648,147.744,-0.057,219.823,0.105,6.498,6.446,4700.0
56.649,147.744,-0.262,219.823,-0.078,6.498,6.446,4700.0
56.65,147.743,0.113,219.822,-0.038,6.498,6.446,4700.0
56.651,147.743,0.057,219.82,0.018,6.498,6.445,4700.0
56.652,147.742,-0.074,219.819,0.061,6.498,6.445,4700.0
56.653,147.742,0.007,219.818,-0.043,6.498,6.445,4700.0
56.654,147.741,0.005,219.816,-0.162,6.498,6.445,4700.0
56.655,147.74,-0.064,219.815,0.076,6.498,6.445,4700.0
56.656,147.74,0.01,219.813,-0.04,6.498,6.445,4700.0
56.657,147.739,0.109,219.812,0.118,6.498,6.445,4700.0
56.658,147.739,-0.016,219.811,0.214,6.498,6.445,4700.0
56.659,147.738,-0.021,219.809,-0.106,6.498,6.445,4700.0
56.66,147.738,0.053,219.809,0.064,6.498,6.445,4700.0
56.661,147.737,-0.029,219.809,-0.155,6.498,6.445,4700.0
56.662,147.736,-0.081,219.809,-0.158,6.498,6.445,4700.0
56.663,147.736,0.079,219.809,0.177,6.498,6.445,4700.0
56.664,147.735,0.042,219.809,-0.156,6.498,6.445,4700.0
56.665,147.734,-0.154,219.808,0.007,6.498,6.445,4700.0
56.666,147.734,-0.014,219.808,0.186,6.498,6.445,4700.0
56.667,147.733,0.023,219.808,-0.228,6.498,6.445,4700.0
56.668,147.732,0.067,219.808,0.107,6.498,6.445,4700.0
56.669,147.732,0.112,219.808,0.361,6.498,6.445,4700.0
56.67,147.733,-0.001,219.809,-0.248,6.498,6.445,4700.0
56.671,147.734,-0.039,219.809,-0.108,6.498,6.445,4700.0
56.672,147.735,-0.091,219.81,0.164,6.498,6.445,4700.0
56.673,147.736,0.038,219.81,-0.153,6.498,6.445,4700.0
56.674,147.738,-0.056,219.811,-0.013,6.498,6.445,4700.0
56.675,147.739,-0.068,219.812,-0.063,6.498,6.445,4700.0
56.676,147.74,0.09,219.812,-0.051,6.498,6.445,4700.0
56.677,147.741,-0.003,219.813,0.156,6.498,6.445,4700.0
56.678,147.742,0.081,219.813,0.056,6.498,6.445,4700.0
56.679,147.744,-0.061,219.814,0.122,6.498,6.445,4700.0
56.68,147.743,0.01,219.815,-0.143,6.498,6.445,4700.0
56.681,147.743,0.067,219.816,-0.055,6.498,6.445,4700.0
56.682,147.743,-0.152,219.816,0.12,6.498,6.445,4700.0
56.683,147.743,0.13,219.817,-0.217,6.498,6.445,4700.0
56.684,147.743,0.036,219.818,0.08,6.498,6.445,4700.0
56.685,147.742,0.088,219.819,0.131,6.498,6.445,4700.0
56.686,147.742,0.042,219.82,-0.043,6.498,6.445,4700.0
56.687,147.742,-0.604,219.82,-0.045,6.498,6.445,4700.0
56.688,147.742,-0.009,219.821,-0.165,6.498,6.445,4700.0
56.689,147.742,0.514,219.822,0.102,6.498,6.446,4700.0
56.69,147.742,-0.036,219.822,0.062,6.498,6.446,4700.0
56.691,147.743,-0.005,219.822,0.073,6.498,6.446,4700.0
56.692,147.743,0.104,219.822,0.049,6.498,6.446,4700.0
56.693,147.743,-0.168,219.822,-0.16,6.498,6.446,4700.0
56.694,147.744,-0.069,219.822,0.169,6.498,6.446,4700.0
56.695,147.744,0.018,219.822,-0.154,6.498,6.446,4700.0
56.696,147.745,0.0,219.822,-0.198,6.498,6.446,4700.0
56.697,147.745,0.15,219.822,0.348,6.498,6.446,4700.0
56.698,147.746,-0.045,219.822,-0.071,6.498,6.446,4700.0
56.699,147.746,-0.141,219.822,-0.175,6.498,6.446,4700.0
56.7,147.746,0.088,219.823,0.171,6.498,6.446,4700.0
56.701,147.747,-0.088,219.824,-0.044,6.498,6.446,4700.0
56.702,147.747,-0.068,219.826,-0.095,6.498,6.446,4700.0
56.703,147.747,0.186,219.827,0.097,6.498,6.446,4700.0
56.704,147.747,-0.028,219.828,-0.032,6.498,6.446,4700.0
56.705,147.747,0.063,219.829,0.159,6.498,6.446,4700.0
56.706,147.748,0.147,219.83,0.16,6.498,6.446,4700.0
56.707,147.748,-0.322,219.832,-0.466,6.498,6.446,4700.0
56.708,147.748,-0.061,219.833,-0.144,6.498,6.446,4700.0
56.709,147.748,0.274,219.834,0.267,6.498,6.446,4700.0
56.71,147.747,-0.128,219.833,0.097,6.498,6.446,4700.0
56.711,147.747,-0.01,219.832,0.057,6.498,6.446,4700.0
56.712,147.746,0.127,219.831,-0.051,6.498,6.446,4700.0
56.713,147.745,-0.128,219.83,0.079,6.498,6.446,4700.0
56.714,147.744,-0.014,219.829,-0.067,6.498,6.446,4700.0
56.715,147.743,-0.076,219.828,-0.206,6.498,6.446,4700.0
56.716,147.743,-0.038,219.827,0.002,6.498,6.446,4700.0
56.717,147.742,0.279,219.827,0.071,6.498,6.446,4700.0
56.718,147.741,0.026,219.826,0.139,6.498,6.446,4700.0
56.719,147.74,-0.138,219.825,0.002,6.498,6.446,4700.0
56.72,147.738,0.0,219.823,-0.018,6.498,6.446,4700.0
56.721,147.736,-0.041,219.821,-0.095,6.498,6.445,4700.0
56.722,147.734,-0.038,219.82,-0.06,6.498,6.445,4700.0
56.723,147.732,0.078,219.818,0.079,6.498,6.445,4700.0
56.724,147.73,0.072,219.817,-0.062,6.498,6.445,4700.0
56.725,147.728,-0.078,219.815,0.229,6.497,6.445,4700.0
56.726,147.726,0.004,219.813,0.084,6.497,6.445,4700.0
56.727,147.724,-0.181,219.812,-0.294,6.497,6.445,4700.0
56.728,147.722,-0.106,219.81,-0.036,6.497,6.445,4700.0
56.729,147.72,0.411,219.808,0.015,6.497,6.445,4700.0
56.73,147.72,0.005,219.808,0.004,6.497,6.445,4700.0
56.731,147.72,-0.029,219.807,0.158,6.497,6.445,4700.0
56.732,147.721,0.101,219.807,0.025,6.497,6.445,4700.0
56.733,147.721,-0.28,219.806,-0.103,6.497,6.445,4700.0
56.734,147.721,0.043,219.806,0.045,6.497,6.445,4700.0
56.735,147.722,-0.176,219.805,-0.254,6.497,6.445,4700.0
56.736,147.722,-0.143,219.805,-0.077,6.497,6.445,4700.0
56.737,147.722,0.601,219.804,0.517,6.497,6.445,4700.0
56.738,147.722,-0.011,219.804,0.018,6.497,6.445,4700.0
56.739,147.723,-0.384,219.803,-0.157,6.497,6.445,4700.0
56.74,147.723,0.126,219.804,-0.079,6.497,6.445,4700.0
56.741,147.724,-0.031,219.805,-0.119,6.497,6.445,4700.0
56.742,147.724,-0.048,219.805,0.126,6.497,6.445,4700.0
56.743,147.724,0.111,219.806,-0.173,6.497,6.445,4700.0
56.744,147.725,-0.023,219.806,0.032,6.497,6.445,4700.0
56.745,147.725,0.236,219.807,0.159,6.497,6.445,4700.0
56.746,147.726,-0.007,219.808,-0.143,6.497,6.445,4700.0
56.747,147.726,-0.463,219.808,0.23,6.497,6.445,4700.0
56.748,147.726,0.009,219.809,0.062,6.497,6.445,4700.0
56.749,147.727,0.209,219.81,-0.189,6.497,6.445,4700.0
56.75,147.728,0.015,219.809,-0.02,6.497,6.445,4700.0
56.751,147.728,0.041,219.808,0.017,6.497,6.445,4700.0
56.752,147.729,0.069,219.807,0.042,6.497,6.445,4700.0
56.753,147.729,-0.025,219.807,-0.017,6.497,6.445,4700.0
56.754,147.73,-0.107,219.806,0.079,6.498,6.445,4700.0
56.755,147.731,-0.011,219.805,-0.201,6.498,6.445,4700.0
56.756,147.731,-0.078,219.804,-0.191,6.498,6.445,4700.0
56.757,147.732,-0.055,219.804,0.133,6.498,6.445,4700.0
56.758,147.732,0.172,219.803,0.111,6.498,6.445,4700.0
56.759,147.733,0.149,219.802,0.302,6.498,6.445,4700.0
56.76,147.734,-0.04,219.804,-0.077,6.498,6.445,4700.0
56.761,147.736,-0.049,219.806,-0.063,6.498,6.445,4700.0
56.762,147.737,0.034,219.807,0.111,6.498,6.445,4700.0
56.763,147.738,-0.087,219.809,-0.282,6.498,6.445,4700.0
56.764,147.74,-0.093,219.811,0.003,6.498,6.445,4700.0
56.765,147.741,-0.143,219.812,-0.134,6.498,6.445,4700.0
56.766,147.743,-0.019,219.814,-0.144,6.498,6.445,4700.0
56.767,147.744,0.45,219.816,0.35,6.498,6.445,4700.0
56.768,147.745,0.02,219.817,0.146,6.498,6.445,4700.0
56.769,147.747,-0.413,219.819,-0.122,6.498,6.445,4700.0
56.77,147.748,0.159,219.82,-0.04,6.498,6.445,4700.0
56.771,147.749,0.062,219.822,0.006,6.498,6.446,4700.0
56.772,147.751,-0.179,219.823,-0.024,6.498,6.446,4700.0
56.773,147.752,0.208,219.825,0.067,6.498,6.446,4700.0
56.774,147.753,0.05,219.826,-0.062,6.499,6.446,4700.0
56.775,147.755,0.201,219.827,0.264,6.499,6.446,4700.0
56.776,147.756,0.042,219.829,0.064,6.499,6.446,4700.0
56.777,147.757,-0.73,219.83,-0.657,6.499,6.446,4700.0
56.778,147.759,-0.095,219.832,0.022,6.499,6.446,4700.0
56.779,147.76,0.366,219.833,0.153,6.499,6.446,4700.0
56.78,147.761,0.082,219.835,0.124,6.499,6.446,4700.0
56.781,147.763,0.121,219.838,0.25,6.499,6.446,4700.0
56.782,147.764,0.041,219.84,-0.178,6.499,6.446,4700.0
56.783,147.765,0.014,219.843,0.154,6.499,6.446,4700.0
56.784,147.766,-0.104,219.846,-0.066,6.499,6.446,4700.0
56.785,147.768,-0.127,219.848,-0.153,6.499,6.446,4700.0
56.786,147.769,-0.071,219.851,0.027,6.499,6.446,4700.0
56.787,147.77,0.153,219.853,-0.263,6.499,6.446,4700.0
56.788,147.771,0.198,219.856,0.185,6.499,6.447,4700.0
56.789,147.773,-0.201,219.858,0.246,6.499,6.447,4700.0
56.79,147.772,-0.016,219.858,-0.075,6.499,6.447,4700.0
56.791,147.771,-0.048,219.857,-0.139,6.499,6.447,4700.0
56.792,147.77,-0.108,219.857,0.03,6.499,6.447,4700.0
56.793,147.77,0.18,219.856,0.06,6.499,6.447,4700.0
56.794,147.769,-0.05,219.856,-0.132,6.499,6.447,4700.0
56.795,147.768,0.008,219.855,0.164,6.499,6.446,4700.0
56.796,147.767,0.194,219.855,-0.005,6.499,6.446,4700.0
56.797,147.766,-0.14,219.855,-0.075,6.499,6.446,4700.0
56.798,147.766,-0.124,219.854,0.022,6.499,6.446,4700.0
56.799,147.765,0.27,219.854,-0.138,6.499,6.446,4700.0
56.8,147.766,-0.118,219.856,0.2,6.499,6.447,4700.0
56.801,147.767,-0.124,219.858,0.036,6.499,6.447,4700.0
56.802,147.768,0.224,219.861,-0.166,6.499,6.447,4700.0
56.803,147.769,-0.236,219.863,0.047,6.499,6.447,4700.0
56.804,147.771,0.02,219.865,-0.013,6.499,6.447,4700.0
56.805,147.772,-0.204,219.867,-0.153,6.499,6.447,4700.0
56.806,147.773,-0.184,219.87,0.057,6.499,6.447,4700.0
56.807,147.774,0.808,219.872,0.358,6.499,6.447,4700.0
56.808,147.775,0.034,219.874,-0.024,6.499,6.447,4700.0
56.809,147.776,-0.312,219.877,-0.178,6.5,6.447,4700.0
56.81,147.777,0.048,219.878,-0.074,6.5,6.447,4700.0
56.811,147.779,-0.196,219.88,-0.121,6.5,6.447,4700.0
56.812,147.78,-0.02,219.881,0.07,6.5,6.447,4700.0
56.813,147.781,-0.044,219.883,0.029,6.5,6.447,4700.0
56.814,147.783,0.049,219.884,0.06,6.5,6.447,4700.0
56.815,147.784,0.036,219.886,0.102,6.5,6.447,4700.0
56.816,147.785,-0.047,219.888,-0.023,6.5,6.447,4700.0
56.817,147.787,0.147,219.889,0.022,6.5,6.447,4700.0
56.818,147.788,0.065,219.891,-0.089,6.5,6.448,4700.0
56.819,147.79,0.0,219.892,-0.118,6.5,6.448,4700.0
56.82,147.791,-0.11,219.893,0.074,6.5,6.448,4700.0
56.821,147.792,0.01,219.895,-0.009,6.5,6.448,4700.0
56.822,147.793,0.013,219.896,-0.03,6.5,6.448,4700.0
56.823,147.795,-0.089,219.897,0.087,6.5,6.448,4700.0
56.824,147.796,0.054,219.898,-0.047,6.5,6.448,4700.0
56.825,147.797,-0.067,219.899,0.075,6.5,6.448,4700.0
56.826,147.799,0.028,219.9,0.132,6.501,6.448,4700.0
56.827,147.8,0.042,219.901,-0.169,6.501,6.448,4700.0
56.828,147.801,-0.043,219.903,-0.049,6.501,6.448,4700.0
56.829,147.803,0.111,219.904,0.116,6.501,6.448,4700.0
56.83,147.804,0.052,219.904,-0.124,6.501,6.448,4700.0
56.831,147.806,-0.092,219.905,-0.091,6.501,6.448,4700.0
56.832,147.807,-0.132,219.905,0.132,6.501,6.448,4700.0
56.833,147.808,0.087,219.906,0.013,6.501,6.448,4700.0
56.834,147.81,0.031,219.906,-0.008,6.501,6.448,4700.0
56.835,147.811,-0.036,219.907,0.053,6.501,6.448,4700.0
56.836,147.813,0.141,219.907,0.01,6.501,6.448,4700.0
56.837,147.814,-0.12,219.908,0.008,6.501,6.448,4700.0
56.838,147.815,-0.091,219.908,-0.106,6.501,6.448,4700.0
56.839,147.817,0.078,219.909,-0.086,6.501,6.448,4700.0
56.84,147.819,-0.01,219.912,0.104,6.501,6.448,4700.0
56.841,147.821,0.059,219.914,0.11,6.502,6.448,4700.0
56.842,147.824,-0.003,219.917,-0.091,6.502,6.448,4700.0
56.843,147.826,-0.057,219.92,-0.023,6.502,6.448,4700.0
56.844,147.828,0.003,219.922,0.103,6.502,6.448,4700.0
56.845,147.83,0.014,219.925,-0.085,6.502,6.449,4700.0
56.846,147.833,0.031,219.928,-0.018,6.502,6.449,4700.0
56.847,147.835,0.061,219.93,0.0,6.502,6.449,4700.0
56.848,147.837,-0.024,219.933,-0.06,6.502,6.449,4700.0
56.849,147.839,-0.111,219.936,0.126,6.502,6.449,4700.0
56.85,147.841,0.004,219.937,-0.001,6.502,6.449,4700.0
56.851,147.842,0.035,219.939,-0.058,6.502,6.449,4700.0
56.852,147.844,-0.01,219.94,0.1,6.503,6.449,4700.0
56.853,147.845,0.04,219.942,-0.023,6.503,6.449,4700.0
56.854,147.846,-0.008,219.943,-0.084,6.503,6.449,4700.0
56.855,147.848,-0.136,219.945,-0.129,6.503,6.449,4700.0
56.856,147.849,0.036,219.946,-0.009,6.503,6.449,4700.0
56.857,147.851,0.193,219.948,0.314,6.503,6.449,4700.0
56.858,147.852,0.052,219.949,0.023,6.503,6.449,4700.0
56.859,147.854,-0.005,219.951,-0.216,6.503,6.449,4700.0
56.86,147.855,-0.18,219.953,0.003,6.503,6.449,4700.0
56.861,147.857,-0.085,219.955,0.013,6.503,6.449,4700.0
56.862,147.858,0.129,219.957,0.013,6.503,6.449,4700.0
56.863,147.86,-0.075,219.959,0.022,6.503,6.45,4700.0
56.864,147.861,-0.006,219.961,0.038,6.503,6.45,4700.0
56.865,147.863,0.051,219.964,0.057,6.503,6.45,4700.0
56.866,147.865,0.033,219.966,-0.11,6.503,6.45,4700.0
56.867,147.866,0.062,219.968,-0.116,6.503,6.45,4700.0
56.868,147.868,-0.109,219.97,0.05,6.504,6.45,4700.0
56.869,147.869,-0.01,219.972,0.097,6.504,6.45,4700.0
56.87,147.871,0.099,219.975,0.034,6.504,6.45,4700.0
56.871,147.873,0.009,219.978,-0.074,6.504,6.45,4700.0
56.872,147.875,-0.072,219.98,0.01,6.504,6.45,4700.0
56.873,147.877,-0.037,219.983,-0.009,6.504,6.45,4700.0
56.874,147.879,0.052,219.986,-0.065,6.504,6.45,4700.0
56.875,147.881,-0.007,219.989,0.159,6.504,6.45,4700.0
56.876,147.883,-0.016,219.992,-0.057,6.504,6.451,4700.0
56.877,147.885,0.013,219.994,0.097,6.504,6.451,4700.0
56.878,147.887,0.0,219.997,0.213,6.504,6.451,4700.0
56.879,147.889,-0.022,220.0,-0.491,6.504,6.451,4700.0
56.88,147.891,0.002,220.003,-0.131,6.505,6.451,4700.0
56.881,147.892,0.017,220.006,0.209,6.505,6.451,4700.0
56.882,147.894,0.005,220.009,-0.048,6.505,6.451,4700.0
56.883,147.896,0.006,220.013,0.1,6.505,6.451,4700.0
56.884,147.897,-0.008,220.016,0.067,6.505,6.451,4700.0
56.885,147.899,0.022,220.019,0.184,6.505,6.451,4700.0
56.886,147.9,-0.026,220.022,-0.043,6.505,6.451,4700.0
56.887,147.902,0.028,220.025,-0.184,6.505,6.451,4700.0
56.888,147.904,0.0,220.029,0.068,6.505,6.452,4700.0
56.889,147.905,-0.086,220.032,-0.182,6.505,6.452,4700.0
56.89,147.909,0.101,220.036,-0.005,6.505,6.452,4700.0
56.891,147.913,0.025,220.041,0.159,6.506,6.452,4700.0
56.892,147.917,-0.08,220.045,-0.076,6.506,6.452,4700.0
56.893,147.921,0.005,220.05,0.041,6.506,6.452,4700.0
56.894,147.925,-0.028,220.054,-0.015,6.506,6.452,4700.0
56.895,147.929,-0.062,220.059,-0.07,6.506,6.452,4700.0
56.896,147.933,-0.01,220.063,0.107,6.506,6.453,4700.0
56.897,147.937,0.121,220.068,0.03,6.507,6.453,4700.0
56.898,147.941,0.109,220.072,-0.043,6.507,6.453,4700.0
56.899,147.945,0.018,220.077,0.043,6.507,6.453,4700.0
56.9,147.95,-0.07,220.084,0.028,6.507,6.453,4700.0
56.901,147.956,-0.064,220.091,-0.008,6.507,6.453,4700.0
56.902,147.961,0.015,220.099,-0.106,6.508,6.454,4700.0
56.903,147.966,-0.062,220.106,-0.056,6.508,6.454,4700.0
56.904,147.972,-0.004,220.114,0.115,6.508,6.454,4700.0
56.905,147.977,-0.047,220.121,-0.078,6.508,6.454,4700.0
56.906,147.982,-0.118,220.129,-0.118,6.509,6.455,4700.0
56.907,147.988,0.209,220.136,0.148,6.509,6.455,4700.0
56.908,147.993,0.213,220.143,0.099,6.509,6.455,4700.0
56.909,147.999,-0.104,220.151,-0.067,6.509,6.455,4700.0
56.91,148.007,-0.077,220.161,-0.009,6.51,6.455,4700.0
56.911,148.015,0.034,220.172,0.074,6.51,6.456,4700.0
56.912,148.023,-0.064,220.182,0.007,6.51,6.456,4700.0
56.913,148.031,-0.085,220.192,0.0,6.511,6.456,4700.0
56.914,148.04,0.068,220.203,-0.02,6.511,6.457,4700.0
56.915,148.048,-0.028,220.213,-0.162,6.511,6.457,4700.0
56.916,148.056,-0.06,220.223,0.003,6.512,6.457,4700.0
56.917,148.064,0.157,220.234,0.044,6.512,6.458,4700.0
56.918,148.073,0.046,220.244,-0.108,6.513,6.458,4700.0
56.919,148.081,-0.067,220.255,0.151,6.513,6.458,4700.0
56.92,148.092,-0.075,220.27,0.073,6.513,6.459,4700.0
56.921,148.102,-0.024,220.286,-0.092,6.514,6.459,4700.0
56.922,148.113,0.129,220.302,0.097,6.514,6.46,4700.0
56.923,148.123,-0.02,220.318,-0.024,6.515,6.46,4700.0
56.924,148.134,-0.051,220.334,-0.004,6.515,6.461,4700.0
56.925,148.145,0.071,220.349,0.135,6.516,6.461,4700.0
56.926,148.155,0.044,220.365,-0.036,6.516,6.461,4700.0
56.927,148.166,-0.117,220.381,-0.228,6.517,6.462,4700.0
56.928,148.176,-0.155,220.397,-0.135,6.517,6.462,4700.0
56.929,148.187,0.114,220.413,0.065,6.518,6.463,4700.0
56.93,148.2,0.107,220.43,0.1,6.518,6.463,4700.0
56.931,148.213,0.001,220.447,0.051,6.519,6.464,4700.0
56.932,148.226,-0.071,220.464,-0.103,6.519,6.464,4700.0
56.933,148.24,-0.017,220.482,0.202,6.52,6.465,4700.0
56.934,148.253,0.099,220.499,0.176,6.521,6.465,4700.0
56.935,148.266,-0.009,220.516,-0.201,6.521,6.466,4700.0
56.936,148.279,0.074,220.533,0.157,6.522,6.466,4700.0
56.937,148.292,-0.272,220.55,-0.347,6.522,6.467,4700.0
56.938,148.306,-0.177,220.568,-0.362,6.523,6.467,4700.0
56.939,148.319,0.493,220.585,0.603,6.523,6.468,4700.0
56.94,148.334,0.086,220.607,-0.014,6.524,6.469,4700.0
56.941,148.349,-0.164,220.629,-0.096,6.525,6.469,4700.0
56.942,148.364,-0.029,220.651,0.243,6.525,6.47,4700.0
56.943,148.379,-0.102,220.673,-0.385,6.526,6.47,4700.0
56.944,148.394,-0.078,220.695,-0.034,6.527,6.471,4700.0
56.945,148.409,-0.262,220.717,-0.052,6.527,6.472,4700.0
56.946,148.424,0.073,220.739,-0.088,6.528,6.472,4700.0
56.947,148.439,0.592,220.762,0.844,6.529,6.473,4700.0
56.948,148.454,0.18,220.784,-0.004,6.529,6.474,4700.0
56.949,148.469,-0.296,220.806,-0.744,6.53,6.474,4700.0
56.95,148.484,-0.258,220.828,0.019,6.531,6.475,4700.0
56.951,148.499,-0.071,220.85,0.022,6.531,6.476,4700.0
56.952,148.514,0.141,220.873,0.04,6.532,6.476,4700.0
56.953,148.529,-0.057,220.895,0.176,6.533,6.477,4700.0
56.954,148.544,-0.082,220.917,-0.021,6.533,6.478,4700.0
56.955,148.559,0.221,220.94,0.108,6.534,6.478,4700.0
56.956,148.574,0.004,220.962,0.048,6.535,6.479,4700.0
56.957,148.589,0.049,220.984,-0.143,6.535,6.48,4700.0
56.958,148.604,0.039,221.006,-0.1,6.536,6.48,4700.0
56.959,148.619,-0.261,221.029,-0.124,6.537,6.481,4700.0
56.96,148.632,0.008,221.051,0.053,6.537,6.482,4700.0
56.961,148.646,0.106,221.074,0.239,6.538,6.482,4700.0
56.962,148.66,-0.018,221.096,-0.12,6.538,6.483,4700.0
56.963,148.673,0.007,221.119,-0.016,6.539,6.484,4700.0
56.964,148.687,-0.003,221.141,0.167,6.54,6.484,4700.0
56.965,148.701,-0.02,221.164,-0.102,6.54,6.485,4700.0
56.966,148.714,0.025,221.186,0.125,6.541,6.486,4700.0
56.967,148.728,0.0,221.209,-0.238,6.541,6.486,4700.0
56.968,148.742,-0.001,221.231,-0.279,6.542,6.487,4700.0
56.969,148.755,0.171,221.254,0.468,6.543,6.488,4700.0
